ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
7626,NORTHERN NJ,38.54
7627,NORTHERN NJ,38.54
7628,NORTHERN NJ,38.54
7630,NORTHERN NJ,38.54
7631,NORTHERN NJ,38.54
7632,NORTHERN NJ,38.54
7640,NORTHERN NJ,38.54
7641,NORTHERN NJ,38.54
7642,NORTHERN NJ,38.54
7643,NORTHERN NJ,38.54
7644,NORTHERN NJ,38.54
7645,NORTHERN NJ,38.54
7646,NORTHERN NJ,38.54
7647,NORTHERN NJ,38.54
7648,NORTHERN NJ,38.54
7649,NORTHERN NJ,38.54
7650,NORTHERN NJ,38.54
7652,NORTHERN NJ,38.54
7653,NORTHERN NJ,38.54
7656,NORTHERN NJ,38.54
7657,NORTHERN NJ,38.54
7660,NORTHERN NJ,38.54
7661,NORTHERN NJ,38.54
7662,NORTHERN NJ,38.54
7663,NORTHERN NJ,38.54
7666,NORTHERN NJ,38.54
7670,NORTHERN NJ,38.54
7675,NORTHERN NJ,38.54
7676,NORTHERN NJ,38.54
7677,NORTHERN NJ,38.54
7688,NORTHERN NJ,38.54
7699,NORTHERN NJ,38.54
7701,REST OF NEW JERSEY,37.16
7702,REST OF NEW JERSEY,37.16
7703,REST OF NEW JERSEY,37.16
7704,REST OF NEW JERSEY,37.16
7709,REST OF NEW JERSEY,37.16
7710,REST OF NEW JERSEY,37.16
7711,REST OF NEW JERSEY,37.16
7712,REST OF NEW JERSEY,37.16
7715,REST OF NEW JERSEY,37.16
7716,REST OF NEW JERSEY,37.16
7717,REST OF NEW JERSEY,37.16
7718,REST OF NEW JERSEY,37.16
7719,REST OF NEW JERSEY,37.16
7720,REST OF NEW JERSEY,37.16
7721,REST OF NEW JERSEY,37.16
7722,REST OF NEW JERSEY,37.16
7723,REST OF NEW JERSEY,37.16
7724,REST OF NEW JERSEY,37.16
7726,REST OF NEW JERSEY,37.16
7727,REST OF NEW JERSEY,37.16
7728,REST OF NEW JERSEY,37.16
7730,REST OF NEW JERSEY,37.16
7731,REST OF NEW JERSEY,37.16
7732,REST OF NEW JERSEY,37.16
7733,REST OF NEW JERSEY,37.16
7734,REST OF NEW JERSEY,37.16
7735,REST OF NEW JERSEY,37.16
7737,REST OF NEW JERSEY,37.16
7738,REST OF NEW JERSEY,37.16
7739,REST OF NEW JERSEY,37.16
7740,REST OF NEW JERSEY,37.16
7746,REST OF NEW JERSEY,37.16
7747,REST OF NEW JERSEY,37.16
7748,REST OF NEW JERSEY,37.16
7750,REST OF NEW JERSEY,37.16
7751,REST OF NEW JERSEY,37.16
7752,REST OF NEW JERSEY,37.16
7753,REST OF NEW JERSEY,37.16
7754,REST OF NEW JERSEY,37.16
7755,REST OF NEW JERSEY,37.16
7756,REST OF NEW JERSEY,37.16
7757,REST OF NEW JERSEY,37.16
7758,REST OF NEW JERSEY,37.16
7760,REST OF NEW JERSEY,37.16
7762,REST OF NEW JERSEY,37.16
7763,REST OF NEW JERSEY,37.16
7764,REST OF NEW JERSEY,37.16
7765,REST OF NEW JERSEY,37.16
7777,REST OF NEW JERSEY,37.16
7799,REST OF NEW JERSEY,37.16
7801,NORTHERN NJ,38.54
7802,NORTHERN NJ,38.54
7803,NORTHERN NJ,38.54
7806,NORTHERN NJ,38.54
7820,NORTHERN NJ,38.54
7821,NORTHERN NJ,38.54
7822,NORTHERN NJ,38.54
7823,NORTHERN NJ,38.54
7825,NORTHERN NJ,38.54
7826,NORTHERN NJ,38.54
7827,NORTHERN NJ,38.54
7828,NORTHERN NJ,38.54
7829,NORTHERN NJ,38.54
7830,NORTHERN NJ,38.54
7831,NORTHERN NJ,38.54
7832,NORTHERN NJ,38.54
7833,NORTHERN NJ,38.54
7834,NORTHERN NJ,38.54
7836,NORTHERN NJ,38.54
7837,NORTHERN NJ,38.54
7838,NORTHERN NJ,38.54
7839,NORTHERN NJ,38.54
7840,NORTHERN NJ,38.54
7842,NORTHERN NJ,38.54
7843,NORTHERN NJ,38.54
7844,NORTHERN NJ,38.54
7845,NORTHERN NJ,38.54
7846,NORTHERN NJ,38.54
7847,NORTHERN NJ,38.54
7848,NORTHERN NJ,38.54
7849,NORTHERN NJ,38.54
7850,NORTHERN NJ,38.54
7851,NORTHERN NJ,38.54
7852,NORTHERN NJ,38.54
7853,NORTHERN NJ,38.54
7855,NORTHERN NJ,38.54
7856,NORTHERN NJ,38.54
7857,NORTHERN NJ,38.54
7860,NORTHERN NJ,38.54
7863,NORTHERN NJ,38.54
7865,NORTHERN NJ,38.54
7866,NORTHERN NJ,38.54
7869,NORTHERN NJ,38.54
7870,NORTHERN NJ,38.54
7871,NORTHERN NJ,38.54
7874,NORTHERN NJ,38.54
7875,NORTHERN NJ,38.54
7876,NORTHERN NJ,38.54
7877,NORTHERN NJ,38.54
7878,NORTHERN NJ,38.54
7879,NORTHERN NJ,38.54
7880,NORTHERN NJ,38.54
7881,NORTHERN NJ,38.54
7882,NORTHERN NJ,38.54
7885,NORTHERN NJ,38.54
7890,NORTHERN NJ,38.54
7901,NORTHERN NJ,38.54
7902,NORTHERN NJ,38.54
7920,NORTHERN NJ,38.54
7921,NORTHERN NJ,38.54
7922,NORTHERN NJ,38.54
7924,NORTHERN NJ,38.54
7926,NORTHERN NJ,38.54
7927,NORTHERN NJ,38.54
7928,NORTHERN NJ,38.54
7930,NORTHERN NJ,38.54
7931,NORTHERN NJ,38.54
7932,NORTHERN NJ,38.54
7933,NORTHERN NJ,38.54
7934,NORTHERN NJ,38.54
7935,NORTHERN NJ,38.54
7936,NORTHERN NJ,38.54
7938,NORTHERN NJ,38.54
7939,NORTHERN NJ,38.54
7940,NORTHERN NJ,38.54
7945,NORTHERN NJ,38.54
7946,NORTHERN NJ,38.54
7950,NORTHERN NJ,38.54
7960,NORTHERN NJ,38.54
7961,NORTHERN NJ,38.54
7962,NORTHERN NJ,38.54
7963,NORTHERN NJ,38.54
7970,NORTHERN NJ,38.54
7974,NORTHERN NJ,38.54
7976,NORTHERN NJ,38.54
7977,NORTHERN NJ,38.54
7978,NORTHERN NJ,38.54
7979,NORTHERN NJ,38.54
7980,NORTHERN NJ,38.54
7981,NORTHERN NJ,38.54
7983,NORTHERN NJ,38.54
7999,NORTHERN NJ,38.54
8001,REST OF NEW JERSEY,37.16
8002,REST OF NEW JERSEY,37.16
8003,REST OF NEW JERSEY,37.16
8004,REST OF NEW JERSEY,37.16
8005,REST OF NEW JERSEY,37.16
8006,REST OF NEW JERSEY,37.16
8007,REST OF NEW JERSEY,37.16
8008,REST OF NEW JERSEY,37.16
8009,REST OF NEW JERSEY,37.16
8010,REST OF NEW JERSEY,37.16
8011,REST OF NEW JERSEY,37.16
8012,REST OF NEW JERSEY,37.16
8014,REST OF NEW JERSEY,37.16
8015,REST OF NEW JERSEY,37.16
8016,REST OF NEW JERSEY,37.16
8018,REST OF NEW JERSEY,37.16
8019,REST OF NEW JERSEY,37.16
8020,REST OF NEW JERSEY,37.16
8021,REST OF NEW JERSEY,37.16
8022,REST OF NEW JERSEY,37.16
8023,REST OF NEW JERSEY,37.16
8025,REST OF NEW JERSEY,37.16
8026,REST OF NEW JERSEY,37.16
8027,REST OF NEW JERSEY,37.16
8028,REST OF NEW JERSEY,37.16
8029,REST OF NEW JERSEY,37.16
8030,REST OF NEW JERSEY,37.16
8031,REST OF NEW JERSEY,37.16
8032,REST OF NEW JERSEY,37.16
8033,REST OF NEW JERSEY,37.16
8034,REST OF NEW JERSEY,37.16
8035,REST OF NEW JERSEY,37.16
8036,REST OF NEW JERSEY,37.16
8037,REST OF NEW JERSEY,37.16
8038,REST OF NEW JERSEY,37.16
8039,REST OF NEW JERSEY,37.16
8041,REST OF NEW JERSEY,37.16
8042,REST OF NEW JERSEY,37.16
8043,REST OF NEW JERSEY,37.16
8045,REST OF NEW JERSEY,37.16
8046,REST OF NEW JERSEY,37.16
8048,REST OF NEW JERSEY,37.16
8049,REST OF NEW JERSEY,37.16
8050,REST OF NEW JERSEY,37.16
8051,REST OF NEW JERSEY,37.16
8052,REST OF NEW JERSEY,37.16
8053,REST OF NEW JERSEY,37.16
8054,REST OF NEW JERSEY,37.16
8055,REST OF NEW JERSEY,37.16
8056,REST OF NEW JERSEY,37.16
8057,REST OF NEW JERSEY,37.16
8059,REST OF NEW JERSEY,37.16
8060,REST OF NEW JERSEY,37.16
8061,REST OF NEW JERSEY,37.16
8062,REST OF NEW JERSEY,37.16
8063,REST OF NEW JERSEY,37.16
8064,REST OF NEW JERSEY,37.16
8065,REST OF NEW JERSEY,37.16
8066,REST OF NEW JERSEY,37.16
8067,REST OF NEW JERSEY,37.16
8068,REST OF NEW JERSEY,37.16
8069,REST OF NEW JERSEY,37.16
8070,REST OF NEW JERSEY,37.16
8071,REST OF NEW JERSEY,37.16
8072,REST OF NEW JERSEY,37.16
8073,REST OF NEW JERSEY,37.16
8074,REST OF NEW JERSEY,37.16
8075,REST OF NEW JERSEY,37.16
8076,REST OF NEW JERSEY,37.16
8077,REST OF NEW JERSEY,37.16
8078,REST OF NEW JERSEY,37.16
8079,REST OF NEW JERSEY,37.16
8080,REST OF NEW JERSEY,37.16
8081,REST OF NEW JERSEY,37.16
8083,REST OF NEW JERSEY,37.16
8084,REST OF NEW JERSEY,37.16
8085,REST OF NEW JERSEY,37.16
8086,REST OF NEW JERSEY,37.16
8087,REST OF NEW JERSEY,37.16
8088,REST OF NEW JERSEY,37.16
8089,REST OF NEW JERSEY,37.16
8090,REST OF NEW JERSEY,37.16
8091,REST OF NEW JERSEY,37.16
8092,REST OF NEW JERSEY,37.16
8093,REST OF NEW JERSEY,37.16
8094,REST OF NEW JERSEY,37.16
8095,REST OF NEW JERSEY,37.16
8096,REST OF NEW JERSEY,37.16
8097,REST OF NEW JERSEY,37.16
8098,REST OF NEW JERSEY,37.16
8099,REST OF NEW JERSEY,37.16
8100,REST OF NEW JERSEY,37.16
8101,REST OF NEW JERSEY,37.16
8102,REST OF NEW JERSEY,37.16
8103,REST OF NEW JERSEY,37.16
8104,REST OF NEW JERSEY,37.16
8105,REST OF NEW JERSEY,37.16
8106,REST OF NEW JERSEY,37.16
8107,REST OF NEW JERSEY,37.16
8108,REST OF NEW JERSEY,37.16
8109,REST OF NEW JERSEY,37.16
8110,REST OF NEW JERSEY,37.16
8201,REST OF NEW JERSEY,37.16
8202,REST OF NEW JERSEY,37.16
8203,REST OF NEW JERSEY,37.16
8204,REST OF NEW JERSEY,37.16
8205,REST OF NEW JERSEY,37.16
8210,REST OF NEW JERSEY,37.16
8212,REST OF NEW JERSEY,37.16
8213,REST OF NEW JERSEY,37.16
8214,REST OF NEW JERSEY,37.16
8215,REST OF NEW JERSEY,37.16
8217,REST OF NEW JERSEY,37.16
8218,REST OF NEW JERSEY,37.16
8219,REST OF NEW JERSEY,37.16
8220,REST OF NEW JERSEY,37.16
8221,REST OF NEW JERSEY,37.16
8223,REST OF NEW JERSEY,37.16
8224,REST OF NEW JERSEY,37.16
8225,REST OF NEW JERSEY,37.16
8226,REST OF NEW JERSEY,37.16
8230,REST OF NEW JERSEY,37.16
8231,REST OF NEW JERSEY,37.16
8232,REST OF NEW JERSEY,37.16
8234,REST OF NEW JERSEY,37.16
8240,REST OF NEW JERSEY,37.16
8241,REST OF NEW JERSEY,37.16
8242,REST OF NEW JERSEY,37.16
8243,REST OF NEW JERSEY,37.16
8244,REST OF NEW JERSEY,37.16
8245,REST OF NEW JERSEY,37.16
8246,REST OF NEW JERSEY,37.16
8247,REST OF NEW JERSEY,37.16
8248,REST OF NEW JERSEY,37.16
8250,REST OF NEW JERSEY,37.16
8251,REST OF NEW JERSEY,37.16
8252,REST OF NEW JERSEY,37.16
8260,REST OF NEW JERSEY,37.16
8270,REST OF NEW JERSEY,37.16
8302,REST OF NEW JERSEY,37.16
8310,REST OF NEW JERSEY,37.16
8311,REST OF NEW JERSEY,37.16
8312,REST OF NEW JERSEY,37.16
8313,REST OF NEW JERSEY,37.16
8314,REST OF NEW JERSEY,37.16
8315,REST OF NEW JERSEY,37.16
8316,REST OF NEW JERSEY,37.16
8317,REST OF NEW JERSEY,37.16
8318,REST OF NEW JERSEY,37.16
8319,REST OF NEW JERSEY,37.16
8320,REST OF NEW JERSEY,37.16
8321,REST OF NEW JERSEY,37.16
8322,REST OF NEW JERSEY,37.16
8323,REST OF NEW JERSEY,37.16
8324,REST OF NEW JERSEY,37.16
8326,REST OF NEW JERSEY,37.16
8327,REST OF NEW JERSEY,37.16
8328,REST OF NEW JERSEY,37.16
8329,REST OF NEW JERSEY,37.16
8330,REST OF NEW JERSEY,37.16
8332,REST OF NEW JERSEY,37.16
8340,REST OF NEW JERSEY,37.16
8341,REST OF NEW JERSEY,37.16
8342,REST OF NEW JERSEY,37.16
8343,REST OF NEW JERSEY,37.16
8344,REST OF NEW JERSEY,37.16
8345,REST OF NEW JERSEY,37.16
8346,REST OF NEW JERSEY,37.16
8347,REST OF NEW JERSEY,37.16
8348,REST OF NEW JERSEY,37.16
8349,REST OF NEW JERSEY,37.16
8350,REST OF NEW JERSEY,37.16
8352,REST OF NEW JERSEY,37.16
8353,REST OF NEW JERSEY,37.16
8360,REST OF NEW JERSEY,37.16
8361,REST OF NEW JERSEY,37.16
8362,REST OF NEW JERSEY,37.16
8370,REST OF NEW JERSEY,37.16
8400,REST OF NEW JERSEY,37.16
8401,REST OF NEW JERSEY,37.16
8402,REST OF NEW JERSEY,37.16
8403,REST OF NEW JERSEY,37.16
8404,REST OF NEW JERSEY,37.16
8405,REST OF NEW JERSEY,37.16
8406,REST OF NEW JERSEY,37.16
8501,REST OF NEW JERSEY,37.16
8502,NORTHERN NJ,38.54
8504,NORTHERN NJ,38.54
8505,REST OF NEW JERSEY,37.16
8510,REST OF NEW JERSEY,37.16
8511,REST OF NEW JERSEY,37.16
8512,NORTHERN NJ,38.54
8514,REST OF NEW JERSEY,37.16
8515,REST OF NEW JERSEY,37.16
8518,REST OF NEW JERSEY,37.16
8520,REST OF NEW JERSEY,37.16
8525,REST OF NEW JERSEY,37.16
8526,REST OF NEW JERSEY,37.16
8527,REST OF NEW JERSEY,37.16
8528,NORTHERN NJ,38.54
8530,NORTHERN NJ,38.54
8533,REST OF NEW JERSEY,37.16
8534,REST OF NEW JERSEY,37.16
8535,REST OF NEW JERSEY,37.16
8536,NORTHERN NJ,38.54
8540,REST OF NEW JERSEY,37.16
8541,REST OF NEW JERSEY,37.16
8542,REST OF NEW JERSEY,37.16
8543,REST OF NEW JERSEY,37.16
8544,REST OF NEW JERSEY,37.16
8550,REST OF NEW JERSEY,37.16
8551,NORTHERN NJ,38.54
8553,NORTHERN NJ,38.54
8554,REST OF NEW JERSEY,37.16
8555,REST OF NEW JERSEY,37.16
8556,NORTHERN NJ,38.54
8557,NORTHERN NJ,38.54
8558,NORTHERN NJ,38.54
8559,NORTHERN NJ,38.54
8560,REST OF NEW JERSEY,37.16
8561,REST OF NEW JERSEY,37.16
8562,REST OF NEW JERSEY,37.16
8570,NORTHERN NJ,38.54
8601,REST OF NEW JERSEY,37.16
8602,REST OF NEW JERSEY,37.16
8603,REST OF NEW JERSEY,37.16
8604,REST OF NEW JERSEY,37.16
8605,REST OF NEW JERSEY,37.16
8606,REST OF NEW JERSEY,37.16
8607,REST OF NEW JERSEY,37.16
8608,REST OF NEW JERSEY,37.16
8609,REST OF NEW JERSEY,37.16
8610,REST OF NEW JERSEY,37.16
8611,REST OF NEW JERSEY,37.16
8618,REST OF NEW JERSEY,37.16
8619,REST OF NEW JERSEY,37.16
8620,REST OF NEW JERSEY,37.16
8625,REST OF NEW JERSEY,37.16
8628,REST OF NEW JERSEY,37.16
8629,REST OF NEW JERSEY,37.16
8638,REST OF NEW JERSEY,37.16
8640,REST OF NEW JERSEY,37.16
8641,REST OF NEW JERSEY,37.16
8644,REST OF NEW JERSEY,37.16
8645,REST OF NEW JERSEY,37.16
8646,REST OF NEW JERSEY,37.16
8647,REST OF NEW JERSEY,37.16
8648,REST OF NEW JERSEY,37.16
8650,REST OF NEW JERSEY,37.16
8666,REST OF NEW JERSEY,37.16
8677,REST OF NEW JERSEY,37.16
8690,REST OF NEW JERSEY,37.16
8691,REST OF NEW JERSEY,37.16
8695,REST OF NEW JERSEY,37.16
8701,REST OF NEW JERSEY,37.16
8720,REST OF NEW JERSEY,37.16
8721,REST OF NEW JERSEY,37.16
8722,REST OF NEW JERSEY,37.16
8723,REST OF NEW JERSEY,37.16
8724,REST OF NEW JERSEY,37.16
8730,REST OF NEW JERSEY,37.16
8731,REST OF NEW JERSEY,37.16
8732,REST OF NEW JERSEY,37.16
8733,REST OF NEW JERSEY,37.16
8734,REST OF NEW JERSEY,37.16
8735,REST OF NEW JERSEY,37.16
8736,REST OF NEW JERSEY,37.16
8738,REST OF NEW JERSEY,37.16
8739,REST OF NEW JERSEY,37.16
8740,REST OF NEW JERSEY,37.16
8741,REST OF NEW JERSEY,37.16
8742,REST OF NEW JERSEY,37.16
8750,REST OF NEW JERSEY,37.16
8751,REST OF NEW JERSEY,37.16
8752,REST OF NEW JERSEY,37.16
8753,REST OF NEW JERSEY,37.16
8754,REST OF NEW JERSEY,37.16
8755,REST OF NEW JERSEY,37.16
8756,REST OF NEW JERSEY,37.16
8757,REST OF NEW JERSEY,37.16
8758,REST OF NEW JERSEY,37.16
8759,REST OF NEW JERSEY,37.16
8801,NORTHERN NJ,38.54
8802,NORTHERN NJ,38.54
8803,NORTHERN NJ,38.54
8804,NORTHERN NJ,38.54
8805,NORTHERN NJ,38.54
8807,NORTHERN NJ,38.54
8808,NORTHERN NJ,38.54
8809,NORTHERN NJ,38.54
8810,NORTHERN NJ,38.54
8812,NORTHERN NJ,38.54
8816,NORTHERN NJ,38.54
8817,NORTHERN NJ,38.54
8818,NORTHERN NJ,38.54
8820,NORTHERN NJ,38.54
8821,NORTHERN NJ,38.54
8822,NORTHERN NJ,38.54
8823,NORTHERN NJ,38.54
8824,NORTHERN NJ,38.54
8825,NORTHERN NJ,38.54
8826,NORTHERN NJ,38.54
8827,NORTHERN NJ,38.54
8828,NORTHERN NJ,38.54
8829,NORTHERN NJ,38.54
8830,NORTHERN NJ,38.54
8831,NORTHERN NJ,38.54
8832,NORTHERN NJ,38.54
8833,NORTHERN NJ,38.54
8834,NORTHERN NJ,38.54
8835,NORTHERN NJ,38.54
8836,NORTHERN NJ,38.54
8837,NORTHERN NJ,38.54
8840,NORTHERN NJ,38.54
8844,NORTHERN NJ,38.54
8846,NORTHERN NJ,38.54
8848,NORTHERN NJ,38.54
8850,NORTHERN NJ,38.54
8852,NORTHERN NJ,38.54
8853,NORTHERN NJ,38.54
8854,NORTHERN NJ,38.54
8855,NORTHERN NJ,38.54
8857,NORTHERN NJ,38.54
8858,NORTHERN NJ,38.54
8859,NORTHERN NJ,38.54
8861,NORTHERN NJ,38.54
8862,NORTHERN NJ,38.54
8863,NORTHERN NJ,38.54
8865,NORTHERN NJ,38.54
8867,NORTHERN NJ,38.54
8868,NORTHERN NJ,38.54
8869,NORTHERN NJ,38.54
8870,NORTHERN NJ,38.54
8871,NORTHERN NJ,38.54
8872,NORTHERN NJ,38.54
8873,NORTHERN NJ,38.54
8875,NORTHERN NJ,38.54
8876,NORTHERN NJ,38.54
8877,NORTHERN NJ,38.54
8878,NORTHERN NJ,38.54
8879,NORTHERN NJ,38.54
8880,NORTHERN NJ,38.54
8882,NORTHERN NJ,38.54
8884,NORTHERN NJ,38.54
8885,NORTHERN NJ,38.54
8886,NORTHERN NJ,38.54
8887,NORTHERN NJ,38.54
8888,NORTHERN NJ,38.54
8889,NORTHERN NJ,38.54
8890,NORTHERN NJ,38.54
8896,NORTHERN NJ,38.54
8899,NORTHERN NJ,38.54
8901,NORTHERN NJ,38.54
8902,NORTHERN NJ,38.54
8903,NORTHERN NJ,38.54
8904,NORTHERN NJ,38.54
8905,NORTHERN NJ,38.54
8906,NORTHERN NJ,38.54
8922,NORTHERN NJ,38.54
8933,NORTHERN NJ,38.54
8988,NORTHERN NJ,38.54
8989,NORTHERN NJ,38.54
87001,NEW MEXICO,33.03
87002,NEW MEXICO,33.03
87004,NEW MEXICO,33.03
87005,NEW MEXICO,33.03
87006,NEW MEXICO,33.03
87007,NEW MEXICO,33.03
87008,NEW MEXICO,33.03
87009,NEW MEXICO,33.03
87010,NEW MEXICO,33.03
87011,NEW MEXICO,33.03
87012,NEW MEXICO,33.03
87013,NEW MEXICO,33.03
87014,NEW MEXICO,33.03
87015,NEW MEXICO,33.03
87016,NEW MEXICO,33.03
87017,NEW MEXICO,33.03
87018,NEW MEXICO,33.03
87020,NEW MEXICO,33.03
87021,NEW MEXICO,33.03
87022,NEW MEXICO,33.03
87023,NEW MEXICO,33.03
87024,NEW MEXICO,33.03
87025,NEW MEXICO,33.03
87026,NEW MEXICO,33.03
87027,NEW MEXICO,33.03
87028,NEW MEXICO,33.03
87029,NEW MEXICO,33.03
87031,NEW MEXICO,33.03
87032,NEW MEXICO,33.03
87034,NEW MEXICO,33.03
87035,NEW MEXICO,33.03
87036,NEW MEXICO,33.03
87037,NEW MEXICO,33.03
87038,NEW MEXICO,33.03
87040,NEW MEXICO,33.03
87041,NEW MEXICO,33.03
87042,NEW MEXICO,33.03
87043,NEW MEXICO,33.03
87044,NEW MEXICO,33.03
87045,NEW MEXICO,33.03
87046,NEW MEXICO,33.03
87047,NEW MEXICO,33.03
87048,NEW MEXICO,33.03
87049,NEW MEXICO,33.03
87051,NEW MEXICO,33.03
87052,NEW MEXICO,33.03
87053,NEW MEXICO,33.03
87056,NEW MEXICO,33.03
87057,NEW MEXICO,33.03
87059,NEW MEXICO,33.03
87060,NEW MEXICO,33.03
87061,NEW MEXICO,33.03
87062,NEW MEXICO,33.03
87063,NEW MEXICO,33.03
87064,NEW MEXICO,33.03
87068,NEW MEXICO,33.03
87070,NEW MEXICO,33.03
87072,NEW MEXICO,33.03
87083,NEW MEXICO,33.03
87101,NEW MEXICO,33.03
87102,NEW MEXICO,33.03
87103,NEW MEXICO,33.03
87104,NEW MEXICO,33.03
87105,NEW MEXICO,33.03
87106,NEW MEXICO,33.03
87107,NEW MEXICO,33.03
87108,NEW MEXICO,33.03
87109,NEW MEXICO,33.03
87110,NEW MEXICO,33.03
87111,NEW MEXICO,33.03
87112,NEW MEXICO,33.03
87113,NEW MEXICO,33.03
87114,NEW MEXICO,33.03
87115,NEW MEXICO,33.03
87116,NEW MEXICO,33.03
87117,NEW MEXICO,33.03
87118,NEW MEXICO,33.03
87119,NEW MEXICO,33.03
87120,NEW MEXICO,33.03
87121,NEW MEXICO,33.03
87122,NEW MEXICO,33.03
87123,NEW MEXICO,33.03
87124,NEW MEXICO,33.03
87125,NEW MEXICO,33.03
87131,NEW MEXICO,33.03
87140,NEW MEXICO,33.03
87144,NEW MEXICO,33.03
87151,NEW MEXICO,33.03
87153,NEW MEXICO,33.03
87154,NEW MEXICO,33.03
87158,NEW MEXICO,33.03
87165,NEW MEXICO,33.03
87174,NEW MEXICO,33.03
87176,NEW MEXICO,33.03
87180,NEW MEXICO,33.03
87181,NEW MEXICO,33.03
87184,NEW MEXICO,33.03
87185,NEW MEXICO,33.03
87187,NEW MEXICO,33.03
87190,NEW MEXICO,33.03
87191,NEW MEXICO,33.03
87192,NEW MEXICO,33.03
87193,NEW MEXICO,33.03
87194,NEW MEXICO,33.03
87195,NEW MEXICO,33.03
87196,NEW MEXICO,33.03
87197,NEW MEXICO,33.03
87198,NEW MEXICO,33.03
87199,NEW MEXICO,33.03
87201,NEW MEXICO,33.03
87300,NEW MEXICO,33.03
87301,NEW MEXICO,33.03
87302,NEW MEXICO,33.03
87305,NEW MEXICO,33.03
87310,NEW MEXICO,33.03
87311,NEW MEXICO,33.03
87312,NEW MEXICO,33.03
87313,NEW MEXICO,33.03
87315,NEW MEXICO,33.03
87316,NEW MEXICO,33.03
87317,NEW MEXICO,33.03
87319,NEW MEXICO,33.03
87320,NEW MEXICO,33.03
87321,NEW MEXICO,33.03
87322,NEW MEXICO,33.03
87323,NEW MEXICO,33.03
87325,NEW MEXICO,33.03
87326,NEW MEXICO,33.03
87327,NEW MEXICO,33.03
87328,NEW MEXICO,33.03
87347,NEW MEXICO,33.03
87357,NEW MEXICO,33.03
87364,NEW MEXICO,33.03
87365,NEW MEXICO,33.03
87375,NEW MEXICO,33.03
87401,NEW MEXICO,33.03
87402,NEW MEXICO,33.03
87410,NEW MEXICO,33.03
87412,NEW MEXICO,33.03
87413,NEW MEXICO,33.03
87415,NEW MEXICO,33.03
87416,NEW MEXICO,33.03
87417,NEW MEXICO,33.03
87418,NEW MEXICO,33.03
87419,NEW MEXICO,33.03
87420,NEW MEXICO,33.03
87421,NEW MEXICO,33.03
87455,NEW MEXICO,33.03
87461,NEW MEXICO,33.03
87499,NEW MEXICO,33.03
87500,NEW MEXICO,33.03
87501,NEW MEXICO,33.03
87502,NEW MEXICO,33.03
87503,NEW MEXICO,33.03
87504,NEW MEXICO,33.03
87505,NEW MEXICO,33.03
87506,NEW MEXICO,33.03
87507,NEW MEXICO,33.03
87508,NEW MEXICO,33.03
87509,NEW MEXICO,33.03
87510,NEW MEXICO,33.03
87511,NEW MEXICO,33.03
87512,NEW MEXICO,33.03
87513,NEW MEXICO,33.03
87514,NEW MEXICO,33.03
87515,NEW MEXICO,33.03
87516,NEW MEXICO,33.03
87517,NEW MEXICO,33.03
87518,NEW MEXICO,33.03
87519,NEW MEXICO,33.03
87520,NEW MEXICO,33.03
87521,NEW MEXICO,33.03
87522,NEW MEXICO,33.03
87523,NEW MEXICO,33.03
87524,NEW MEXICO,33.03
87525,NEW MEXICO,33.03
87527,NEW MEXICO,33.03
87528,NEW MEXICO,33.03
87529,NEW MEXICO,33.03
87530,NEW MEXICO,33.03
87531,NEW MEXICO,33.03
87532,NEW MEXICO,33.03
87533,NEW MEXICO,33.03
87535,NEW MEXICO,33.03
87537,NEW MEXICO,33.03
87538,NEW MEXICO,33.03
87539,NEW MEXICO,33.03
87540,NEW MEXICO,33.03
87543,NEW MEXICO,33.03
87544,NEW MEXICO,33.03
87545,NEW MEXICO,33.03
87547,NEW MEXICO,33.03
87548,NEW MEXICO,33.03
87549,NEW MEXICO,33.03
87551,NEW MEXICO,33.03
87552,NEW MEXICO,33.03
87553,NEW MEXICO,33.03
87554,NEW MEXICO,33.03
87556,NEW MEXICO,33.03
87557,NEW MEXICO,33.03
87558,NEW MEXICO,33.03
87560,NEW MEXICO,33.03
87562,NEW MEXICO,33.03
87564,NEW MEXICO,33.03
87565,NEW MEXICO,33.03
87566,NEW MEXICO,33.03
87567,NEW MEXICO,33.03
87569,NEW MEXICO,33.03
87571,NEW MEXICO,33.03
87573,NEW MEXICO,33.03
87574,NEW MEXICO,33.03
87575,NEW MEXICO,33.03
87576,NEW MEXICO,33.03
87577,NEW MEXICO,33.03
87578,NEW MEXICO,33.03
87579,NEW MEXICO,33.03
87580,NEW MEXICO,33.03
87581,NEW MEXICO,33.03
87582,NEW MEXICO,33.03
87583,NEW MEXICO,33.03
87592,NEW MEXICO,33.03
87594,NEW MEXICO,33.03
87654,NEW MEXICO,33.03
87701,NEW MEXICO,33.03
87710,NEW MEXICO,33.03
87711,NEW MEXICO,33.03
87712,NEW MEXICO,33.03
87713,NEW MEXICO,33.03
87714,NEW MEXICO,33.03
87715,NEW MEXICO,33.03
87718,NEW MEXICO,33.03
87722,NEW MEXICO,33.03
87723,NEW MEXICO,33.03
87724,NEW MEXICO,33.03
87728,NEW MEXICO,33.03
87729,NEW MEXICO,33.03
87730,NEW MEXICO,33.03
87731,NEW MEXICO,33.03
87732,NEW MEXICO,33.03
87733,NEW MEXICO,33.03
87734,NEW MEXICO,33.03
87735,NEW MEXICO,33.03
87736,NEW MEXICO,33.03
